iter	RMSE
1503	0.06256398012
1504	0.06256132616
1505	0.0625554685
1506	0.06253998087
1507	0.0625318896
1508	0.06252376945
1509	0.06251465935
1510	0.06250671034
1511	0.06250432242
1512	0.0624867542
1513	0.06248334494
1514	0.06245281641
1515	0.06243894385
1516	0.06241139516
1517	0.06238729573
1518	0.06237855305
1519	0.06237464764
1520	0.06235562078
1521	0.062353246
1522	0.06232981636
1523	0.06229902376
1524	0.0622577025
1525	0.06224405802
1526	0.06219993434
1527	0.06216778695
1528	0.06214813879
1529	0.06214567629
1530	0.06213623218
1531	0.06212020527
1532	0.06209465373
1533	0.06207521564
1534	0.06206246463
1535	0.062035614
1536	0.06201134378
1537	0.06198977473
1538	0.06197137413
1539	0.06196815122
1540	0.06195008668
1541	0.06192564182
1542	0.06191576816
1543	0.06190541407
1544	0.06189589669
1545	0.06185894464
1546	0.06183312708
1547	0.06181906814
1548	0.06179975164
1549	0.06179748572
1550	0.06178708367
1551	0.06177509488
1552	0.06175927104
1553	0.06175675171
1554	0.06172228687
1555	0.06171291867
1556	0.06170543715
1557	0.06169135552
1558	0.06167676283
1559	0.06164686543
1560	0.06162235475
1561	0.06160477872
1562	0.06158751299
1563	0.06157845648
1564	0.06155579251
1565	0.06154348823
1566	0.06150657558
1567	0.06147794717
1568	0.06145707189
1569	0.06143785865
1570	0.06143227835
1571	0.06140559343
1572	0.06138640747
1573	0.06137372202
1574	0.06135703454
1575	0.06131401945
1576	0.06130150442
1577	0.06128501139
1578	0.06125252101
1579	0.06123402794
1580	0.06121398324
1581	0.06121085132
1582	0.06118694696
1583	0.06115853316
1584	0.06115002235
1585	0.06114423426
1586	0.06113278465
1587	0.06110274389
1588	0.06108111669
1589	0.06105665821
1590	0.06102735848
1591	0.06101646083
1592	0.06100631711
1593	0.06100134147
1594	0.06096310814
1595	0.06095727673
1596	0.06095492491
1597	0.06094692287
1598	0.06092344775
1599	0.06089213484
1600	0.06087271699
1601	0.06086440716
1602	0.06085600371
1603	0.06085359644
1604	0.06084106621
1605	0.06081789502
1606	0.0608012359
1607	0.06079894639
1608	0.06079601309
1609	0.06077168955
1610	0.06074339769
1611	0.06072311979
1612	0.06071021757
1613	0.06068940631
1614	0.06067477284
1615	0.06064286159
1616	0.06062899002
1617	0.06061228753
1618	0.06059704344
1619	0.06059164762
1620	0.06057033412
1621	0.06054181349
1622	0.06052504087
1623	0.06049495713
1624	0.06047121798
1625	0.06045533571
1626	0.06043627784
1627	0.060422194
1628	0.06041779921
1629	0.06040965404
1630	0.06039419881
1631	0.06037921113
1632	0.06035179289
1633	0.06034349507
1634	0.06032051598
1635	0.0603073992
1636	0.06028076781
1637	0.0602539147
1638	0.06024036565
1639	0.06022271183
1640	0.06019778177
1641	0.06018153709
1642	0.06016690407
1643	0.0601222321
1644	0.06010364674
1645	0.06007366276
1646	0.06005733209
1647	0.06002751888
1648	0.06002480781
1649	0.06002233278
1650	0.05999497113
1651	0.05998254794
1652	0.05997020378
1653	0.05995111224
1654	0.05991800895
1655	0.05991494967
1656	0.05990797275
1657	0.05989190666
1658	0.05988070098
1659	0.05986791794
1660	0.05986550963
1661	0.05985512315
1662	0.05983544295
1663	0.05981687324
1664	0.05980266653
1665	0.05978508817
1666	0.0597678299
1667	0.05976568926
1668	0.05975681301
1669	0.05975054983
1670	0.05973482459
1671	0.05972179513
1672	0.05969907031
1673	0.05966642346
1674	0.05966163036
1675	0.05964409396
1676	0.05964164212
1677	0.05963179429
1678	0.05960401972
1679	0.05959495709
1680	0.05957705214
1681	0.05957077055
1682	0.05954948436
1683	0.05951720016
1684	0.05950439057
1685	0.05949583788
1686	0.05948208628
1687	0.05947696234
1688	0.05946032026
1689	0.05944268919
1690	0.05940788326
1691	0.05938201086
1692	0.05936505592
1693	0.05933901336
1694	0.05931477999
1695	0.05929967412
1696	0.0592757945
1697	0.05923985999
1698	0.05922505959
1699	0.05921295661
1700	0.05920724881
1701	0.0591928097
1702	0.05916313557
1703	0.05914816658
1704	0.05914148806
1705	0.059129842
1706	0.05912698841
1707	0.05911262502
1708	0.05909725889
1709	0.05909000877
1710	0.0590716305
1711	0.05904568171
1712	0.05903516575
1713	0.05902794676
1714	0.05900188469
1715	0.05898301186
1716	0.05897238211
1717	0.05896386831
1718	0.05896181317
1719	0.05892934805
1720	0.05891225085
1721	0.05890146588
1722	0.05887773187
1723	0.0588597574
1724	0.05884934021
1725	0.05883143501
1726	0.05881657577
1727	0.05878891901
1728	0.05876080582
1729	0.05873929186
1730	0.05873677134
1731	0.0587123285
1732	0.05867712266
1733	0.05865806645
1734	0.05864612054
1735	0.05863908424
1736	0.05862215699
1737	0.05858975497
1738	0.0585583001
1739	0.05853407151
1740	0.05850840689
1741	0.05850608048
1742	0.05849056798
1743	0.05847671508
1744	0.05844257682
1745	0.05842305694
1746	0.05839771824
1747	0.05837744862
1748	0.05836972683
1749	0.05836746259
1750	0.05835780922
1751	0.05833900431
1752	0.05831636704
1753	0.05831443274
1754	0.05828064049
1755	0.05823659014
1756	0.05823420458
1757	0.05820535955
1758	0.05818927208
1759	0.05817689411
1760	0.0581547311
1761	0.05813705331
1762	0.0581262482
1763	0.05811966643
1764	0.05809356445
1765	0.0580744264
1766	0.05806247274
1767	0.05804434683
1768	0.05803797419
1769	0.0580275053
1770	0.05800873139
1771	0.05799877771
1772	0.05797233036
1773	0.05795164326
1774	0.05794353165
1775	0.05793928372
1776	0.05793352533
1777	0.05793172313
1778	0.0579061573
1779	0.05788295026
1780	0.05785190155
1781	0.05784572048
1782	0.05782052474
1783	0.05780866284
1784	0.05779478699
1785	0.05779251552
1786	0.05776612505
1787	0.05774824486
1788	0.05772347302
1789	0.05769858532
1790	0.05769019951
1791	0.05766768692
1792	0.05765031222
1793	0.05764582364
1794	0.05763975536
1795	0.05761477863
1796	0.0575942273
1797	0.05758553132
1798	0.05756281839
1799	0.05755071054
1800	0.0575346208
1801	0.05752559384
1802	0.05751989398
1803	0.05749074843
1804	0.05746033997
1805	0.05743720931
1806	0.05742492616
1807	0.05741158045
1808	0.05740362061
1809	0.05739817602
1810	0.05738212745
1811	0.05735744954
1812	0.0573494292
1813	0.05733524575
1814	0.05730061048
1815	0.05729448247
1816	0.05728235103
1817	0.05726006699
1818	0.05725831428
1819	0.05725118016
1820	0.05724498235
1821	0.05723805155
1822	0.05721161171
1823	0.05719202178
1824	0.05718500097
1825	0.05717068999
1826	0.05716669477
1827	0.05714528877
1828	0.05712993679
1829	0.05711226176
1830	0.05709485589
1831	0.05708121985
1832	0.05706359683
1833	0.05705133582
1834	0.05704292377
1835	0.05703764739
1836	0.05703404098
1837	0.05702723813
1838	0.05700812044
1839	0.05698678982
1840	0.05697486268
1841	0.0569676304
1842	0.05696124091
1843	0.05693524087
1844	0.05692206707
1845	0.0569175645
1846	0.05690449819
1847	0.0568935655
1848	0.05687979082
1849	0.05687322726
1850	0.05686290329
1851	0.05684528859
1852	0.05683090884
1853	0.05682218221
1854	0.05681679068
1855	0.05679525384
1856	0.05678606432
1857	0.05675687439
1858	0.05674472671
1859	0.0567264899
1860	0.05672460995
1861	0.05670103976
1862	0.05668338422
1863	0.05666436488
1864	0.05664440145
1865	0.05662340509
1866	0.05660477098
1867	0.05658247535
1868	0.0565689399
1869	0.05656130534
1870	0.05654002038
1871	0.05653499478
1872	0.05651659466
1873	0.05649870493
1874	0.05648952552
1875	0.05648783397
1876	0.05648544479
1877	0.05647502323
1878	0.05645237455
1879	0.05643518209
1880	0.05641851216
1881	0.05640802396
1882	0.05640571661
1883	0.0563832248
1884	0.05635296257
1885	0.05633016542
1886	0.05631972645
1887	0.05631274891
1888	0.05630588727
1889	0.05630370686
1890	0.05629098831
1891	0.05628209426
1892	0.056255137
1893	0.05624299509
1894	0.05622098299
1895	0.05620959383
1896	0.05618805102
1897	0.05616889596
1898	0.05615028837
1899	0.05614811745
1900	0.05614447053
1901	0.0561332202
1902	0.05611463692
1903	0.05609489689
1904	0.05607249652
1905	0.05605670348
1906	0.05602931034
1907	0.05602689806
1908	0.0560084333
1909	0.05599758078
1910	0.05598600782
1911	0.05597549955
1912	0.05597408844
1913	0.05595359162
1914	0.05594995349
1915	0.05594451146
1916	0.05593705797
1917	0.055923808
1918	0.05589127217
1919	0.05587195527
1920	0.05586573832
1921	0.05585467631
1922	0.05583454312
1923	0.05581510341
1924	0.05579935765
1925	0.05578504346
1926	0.05577518747
1927	0.0557632851
1928	0.05575979738
1929	0.05573601531
1930	0.05573204523
1931	0.05572519309
1932	0.05572078213
1933	0.05571468339
1934	0.05568303025
1935	0.05565865243
1936	0.05564452207
1937	0.05562646553
1938	0.0556067951
1939	0.0555632215
1940	0.05553526152
1941	0.05552003668
1942	0.05549735146
1943	0.05547828079
1944	0.05546779607
1945	0.05544714195
1946	0.05542450465
1947	0.05540168913
1948	0.05538969996
1949	0.05537781871
1950	0.05535943578
1951	0.05533677051
1952	0.05530707872
1953	0.05529344385
1954	0.05527541625
1955	0.05527248932
1956	0.05526646191
1957	0.05525246195
1958	0.05523262085
1959	0.0552103653
1960	0.05518993
1961	0.05516952121
1962	0.05515492
1963	0.0551531928
1964	0.05513324217
1965	0.05512284803
1966	0.05510011296
1967	0.05509324492
1968	0.05507584751
1969	0.05505638431
1970	0.05503671137
1971	0.0550183129
1972	0.05501325023
1973	0.05499578688
1974	0.05497737395
1975	0.05495592719
1976	0.0549324934
1977	0.05492273728
1978	0.0549075824
1979	0.05489866788
1980	0.0548771322
1981	0.05486231867
1982	0.05485879008
1983	0.05484670236
1984	0.05484179213
1985	0.05481240324
1986	0.05479864675
1987	0.05478133312
1988	0.05476134331
1989	0.05473730356
1990	0.05471329188
1991	0.05471151974
1992	0.05469290474
1993	0.05466343867
1994	0.0546529126
1995	0.05463202651
1996	0.05462063485
1997	0.05460738256
1998	0.05459795058
1999	0.05459642106
